Invoice Number,Transaction Date,Transaction Amount,Payer Home Location,Transaction ID,Invoice ID,Currency Code
123309,2025-03-04,$55.00,Bay Area Fencing Club - Los Gatos,47065947,62648186,USD
123310,2025-03-04,$74.29,Bay Area Fencing Club - Los Gatos,47066142,62648485,USD
123311,2025-03-04,$80.00,Bay Area Fencing Club - Los Gatos,47066172,62648514,USD
123312,2025-03-04,$55.00,Bay Area Fencing Club - Los Gatos,47066760,62649169,USD
123313,2025-03-04,$55.00,Bay Area Fencing Club - Los Gatos,47066939,62649445,USD
123314,2025-03-04,$55.00,Bay Area Fencing Club - Los Gatos,47066941,62649447,USD
123315,2025-03-04,$55.00,Bay Area Fencing Club - Los Gatos,47066943,62649449,USD
123316,2025-03-04,$480.00,Bay Area Fencing Club - Los Gatos,47067023,62649556,USD
123317,2025-03-04,$55.00,Bay Area Fencing Club - Los Gatos,47067032,62649590,USD
123318,2025-03-04,$580.00,Bay Area Fencing Club - Los Gatos,47069127,62651657,USD
123320,2025-03-05,$55.00,Bay Area Fencing - Pleasanton,47075085,62660508,USD
123321,2025-03-05,$55.00,Bay Area Fencing - Pleasanton,47075102,62660526,USD
123322,2025-03-05,$55.00,Bay Area Fencing Club - Los Gatos,47075926,62661905,USD
123323,2025-03-05,$55.00,Bay Area Fencing Club - Los Gatos,47075935,62661919,USD
123324,2025-03-05,$55.00,Bay Area Fencing Club - Los Gatos,47076347,62662578,USD
123325,2025-03-05,$55.00,Bay Area Fencing Club - Los Gatos,47076355,62662599,USD
123326,2025-03-05,$55.00,Bay Area Fencing Club - Los Gatos,47076488,62662794,USD
123327,2025-03-05,$55.00,Bay Area Fencing Club - Los Gatos,47076499,62662806,USD
123328,2025-03-05,$55.00,Bay Area Fencing Club - Los Gatos,47076514,62662824,USD
123329,2025-03-05,$55.00,Bay Area Fencing Club - Los Gatos,47076710,62663180,USD
123330,2025-03-05,$55.00,Bay Area Fencing Club - Los Gatos,47076820,62663365,USD
123331,2025-03-05,$55.00,Bay Area Fencing Club - Los Gatos,47077025,62663652,USD
123332,2025-03-05,$55.00,Bay Area Fencing Club - Los Gatos,47077562,62664554,USD
123334,2025-03-05,$80.00,Bay Area Fencing Club - Los Gatos,47077569,62664566,USD
123333,2025-03-05,$80.00,Bay Area Fencing Club - Los Gatos,47077574,62664558,USD
123335,2025-03-05,$55.00,Bay Area Fencing Club - Los Gatos,47077583,62664593,USD
123336,2025-03-05,$55.00,Bay Area Fencing Club - Los Gatos,47077588,62664596,USD
123337,2025-03-05,$55.00,Bay Area Fencing Club - Los Gatos,47077589,62664598,USD
123338,2025-03-05,"$1,000.00",Bay Area Fencing - Pleasanton,47077652,62664697,USD
123339,2025-03-05,$55.00,Bay Area Fencing Club - Los Gatos,47077803,62664936,USD
123340,2025-03-05,$55.00,Bay Area Fencing Club - Los Gatos,47077881,62665075,USD
123341,2025-03-05,$55.00,Bay Area Fencing - Pleasanton,47078197,62665340,USD
123342,2025-03-05,$55.00,Bay Area Fencing - Pleasanton,47078206,62665348,USD
123343,2025-03-05,$55.00,Bay Area Fencing - Pleasanton,47078214,62665355,USD
123344,2025-03-05,$55.00,Bay Area Fencing Club - Los Gatos,47079910,62667148,USD
121732,2025-03-06,$350.00,Bay Area Fencing - Pleasanton,47081181,61836560,USD
123347,2025-03-06,$55.00,Bay Area Fencing Club - Los Gatos,47086983,62678272,USD
123348,2025-03-06,$80.00,Bay Area Fencing Club - Los Gatos,47087776,62679472,USD
123349,2025-03-06,$55.00,Bay Area Fencing - Pleasanton,47087782,62679484,USD
123350,2025-03-06,$55.00,Bay Area Fencing - Pleasanton,47087799,62679501,USD
123353,2025-03-06,$121.61,Bay Area Fencing Club - Los Gatos,47088043,62679904,USD
123355,2025-03-06,$121.61,Bay Area Fencing Club - Los Gatos,47088052,62679917,USD
123357,2025-03-06,$140.90,Bay Area Fencing Club - Los Gatos,47088064,62679935,USD
123359,2025-03-06,$80.00,Bay Area Fencing Club - Los Gatos,47088077,62679957,USD
123360,2025-03-06,$80.00,Bay Area Fencing Club - Los Gatos,47088085,62679969,USD
123361,2025-03-06,$80.00,Bay Area Fencing Club - Los Gatos,47088089,62679976,USD
123362,2025-03-06,$55.00,Bay Area Fencing Club - Los Gatos,47088098,62679993,USD
123363,2025-03-06,$55.00,Bay Area Fencing Club - Los Gatos,47088119,62680023,USD
123364,2025-03-06,$55.00,Bay Area Fencing Club - Los Gatos,47088123,62680029,USD
123365,2025-03-06,$55.00,Bay Area Fencing Club - Los Gatos,47088249,62680232,USD
123366,2025-03-06,$55.00,Bay Area Fencing Club - Los Gatos,47088579,62680704,USD
123367,2025-03-06,$55.00,Bay Area Fencing Club - Los Gatos,47088588,62680718,USD
123368,2025-03-06,$55.00,Bay Area Fencing - Pleasanton,47088981,62681135,USD
123369,2025-03-06,$55.00,Bay Area Fencing Club - Los Gatos,47090444,62682675,USD
123370,2025-03-06,$80.00,Bay Area Fencing Club - Los Gatos,47090445,62682676,USD
123371,2025-03-07,$55.00,Bay Area Fencing Club - Los Gatos,47093643,62686730,USD
123373,2025-03-07,$80.00,Bay Area Fencing Club - Los Gatos,47095586,62690004,USD
123374,2025-03-07,$55.00,Bay Area Fencing Club - Los Gatos,47096490,62691621,USD
123375,2025-03-07,$55.00,Bay Area Fencing Club - Los Gatos,47096986,62692385,USD
123376,2025-03-07,$55.00,Bay Area Fencing Club - Los Gatos,47096999,62692409,USD
123377,2025-03-07,$55.00,Bay Area Fencing - Pleasanton,47097509,62693189,USD
123378,2025-03-07,$55.00,Bay Area Fencing Club - Los Gatos,47097860,62693759,USD
123379,2025-03-07,$55.00,Bay Area Fencing Club - Los Gatos,47097862,62693765,USD
123380,2025-03-07,$55.00,Bay Area Fencing - Pleasanton,47098220,62694324,USD
123383,2025-03-07,$55.00,Bay Area Fencing Club - Los Gatos,47098495,62694601,USD
123384,2025-03-07,$55.00,Bay Area Fencing Club - Los Gatos,47098499,62694606,USD
123386,2025-03-07,$60.00,Bay Area Fencing Club - Los Gatos,47098630,62694775,USD
123387,2025-03-08,$60.00,Bay Area Fencing Club - Los Gatos,47104095,62701920,USD
123389,2025-03-08,$174.19,Bay Area Fencing Club - Los Gatos,47104863,62703210,USD
123391,2025-03-08,$80.00,Bay Area Fencing Club - Los Gatos,47104932,62703320,USD
123392,2025-03-08,$55.00,Bay Area Fencing Club - Los Gatos,47104995,62703418,USD
123393,2025-03-08,$107.07,Bay Area Fencing Club - Los Gatos,47105815,62704806,USD
123394,2025-03-08,$55.00,Bay Area Fencing Club - Los Gatos,47105889,62704956,USD
123395,2025-03-08,$60.00,Bay Area Fencing Club - Los Gatos,47106832,62706685,USD
123396,2025-03-08,$55.00,Bay Area Fencing Club - Los Gatos,47106882,62706772,USD
123397,2025-03-08,$25.00,Bay Area Fencing Club - Los Gatos,47106905,62706820,USD
123398,2025-03-08,$55.00,Bay Area Fencing - Pleasanton,47106925,62706860,USD
123399,2025-03-08,$55.00,Bay Area Fencing Club - Los Gatos,47106931,62706868,USD
123400,2025-03-08,$55.00,Bay Area Fencing - Pleasanton,47106936,62706872,USD
123401,2025-03-08,$55.00,Bay Area Fencing - Pleasanton,47106940,62706877,USD
123402,2025-03-08,$55.00,Bay Area Fencing - Pleasanton,47106946,62706883,USD
123403,2025-03-08,$60.00,Bay Area Fencing Club - Los Gatos,47106981,62706933,USD
123404,2025-03-08,$60.00,Bay Area Fencing Club - Los Gatos,47107165,62707218,USD
123405,2025-03-08,$55.00,Bay Area Fencing Club - Los Gatos,47107177,62707235,USD
123409,2025-03-08,$395.00,Bay Area Fencing - Pleasanton,47107971,62708523,USD
123410,2025-03-09,$55.00,Bay Area Fencing Club - Los Gatos,47113042,62714904,USD
123411,2025-03-09,$55.00,Bay Area Fencing Club - Los Gatos,47113046,62714909,USD
123412,2025-03-09,$55.00,Bay Area Fencing - Pleasanton,47113257,62715331,USD
123413,2025-03-09,$55.00,Bay Area Fencing Club - Los Gatos,47113260,62715338,USD
123414,2025-03-09,$55.00,Bay Area Fencing Club - Los Gatos,47113629,62715950,USD
123416,2025-03-09,$55.00,Bay Area Fencing Club - Los Gatos,47113898,62716338,USD
123417,2025-03-09,$55.00,Bay Area Fencing Club - Los Gatos,47113910,62716345,USD
123418,2025-03-09,$55.00,Bay Area Fencing Club - Los Gatos,47113921,62716364,USD
123419,2025-03-09,$580.00,Bay Area Fencing Club - Los Gatos,47114396,62717192,USD
123420,2025-03-09,$55.00,Bay Area Fencing Club - Los Gatos,47114790,62717795,USD
123422,2025-03-09,$55.00,Bay Area Fencing Club - Los Gatos,47114800,62717813,USD
123423,2025-03-09,$55.00,Bay Area Fencing Club - Los Gatos,47114877,62717985,USD
123424,2025-03-09,$395.00,Bay Area Fencing - Pleasanton,47115056,62718312,USD
122408,2025-03-10,$370.00,Bay Area Fencing Club - Los Gatos,47121027,62169222,USD
123427,2025-03-10,"$1,000.00",Bay Area Fencing Club - Los Gatos,47121804,62726462,USD
123428,2025-03-10,$55.00,Bay Area Fencing - Pleasanton,47122357,62727439,USD
123429,2025-03-10,$55.00,Bay Area Fencing - Pleasanton,47122364,62727445,USD
123430,2025-03-10,$55.00,Bay Area Fencing - Pleasanton,47122375,62727477,USD
123431,2025-03-10,$373.49,Bay Area Fencing - Pleasanton,47123003,62728651,USD
123432,2025-03-10,$273.49,Bay Area Fencing Club - Los Gatos,47123012,62728688,USD
123437,2025-03-10,$159.68,Bay Area Fencing Club - Los Gatos,47125781,62733701,USD
123439,2025-03-10,"$1,000.00",Bay Area Fencing Club - Los Gatos,47125868,62733859,USD
123436,2025-03-10,$80.00,Bay Area Fencing Club - Los Gatos,47125893,62732828,USD
123440,2025-03-10,$80.00,Bay Area Fencing Club - Los Gatos,47125902,62733942,USD
123441,2025-03-10,$159.68,Bay Area Fencing Club - Los Gatos,47125936,62733992,USD
123443,2025-03-10,$55.00,Bay Area Fencing Club - Los Gatos,47126065,62734238,USD
123444,2025-03-10,$55.00,Bay Area Fencing - Pleasanton,47126900,62735560,USD
123445,2025-03-10,$55.00,Bay Area Fencing Club - Los Gatos,47126906,62735568,USD
123446,2025-03-10,$55.00,Bay Area Fencing Club - Los Gatos,47126910,62735571,USD
123447,2025-03-10,$80.00,Bay Area Fencing Club - Los Gatos,47127165,62736020,USD
123448,2025-03-10,$80.00,Bay Area Fencing Club - Los Gatos,47127170,62736031,USD
123449,2025-03-10,$80.00,Bay Area Fencing Club - Los Gatos,47127176,62736035,USD
123450,2025-03-10,$55.00,Bay Area Fencing Club - Los Gatos,47127180,62736044,USD
123451,2025-03-10,$55.00,Bay Area Fencing Club - Los Gatos,47127184,62736050,USD
123452,2025-03-10,$55.00,Bay Area Fencing Club - Los Gatos,47129945,62738960,USD
123453,2025-03-10,$55.00,Bay Area Fencing Club - Los Gatos,47129946,62738961,USD
123455,2025-03-10,$55.00,Bay Area Fencing Club - Los Gatos,47129949,62738965,USD
123454,2025-03-10,$55.00,Bay Area Fencing - Pleasanton,47129950,62738964,USD
123456,2025-03-10,$55.00,Bay Area Fencing Club - Los Gatos,47129951,62738967,USD
123457,2025-03-10,$55.00,Bay Area Fencing - Pleasanton,47129952,62738969,USD
123459,2025-03-11,$373.49,Bay Area Fencing Club - Los Gatos,47134594,62746864,USD
123460,2025-03-11,$373.49,Bay Area Fencing Club - Los Gatos,47134602,62746885,USD
123461,2025-03-11,$373.49,Bay Area Fencing Club - Los Gatos,47134612,62746901,USD
123462,2025-03-11,$273.49,Bay Area Fencing Club - Los Gatos,47134621,62746922,USD
123463,2025-03-11,$273.49,Bay Area Fencing Club - Los Gatos,47134630,62746942,USD
123464,2025-03-11,$373.49,Bay Area Fencing Club - Los Gatos,47134651,62746979,USD
123465,2025-03-11,$473.49,Bay Area Fencing Club - Los Gatos,47134659,62746996,USD
123467,2025-03-11,$373.49,Bay Area Fencing Club - Los Gatos,47134699,62747038,USD
123468,2025-03-11,$273.49,Bay Area Fencing - Pleasanton,47134712,62747071,USD
123469,2025-03-11,$273.49,Bay Area Fencing - Pleasanton,47134720,62747088,USD
123470,2025-03-11,$55.00,Bay Area Fencing Club - Los Gatos,47135863,62749303,USD
123471,2025-03-11,$55.00,Bay Area Fencing Club - Los Gatos,47136225,62749929,USD
123472,2025-03-11,$55.00,Bay Area Fencing Club - Los Gatos,47136331,62750135,USD
123473,2025-03-11,$55.00,Bay Area Fencing Club - Los Gatos,47136621,62750592,USD
123474,2025-03-11,$80.00,Bay Area Fencing Club - Los Gatos,47136909,62751031,USD
123475,2025-03-11,$55.00,Bay Area Fencing Club - Los Gatos,47136913,62751034,USD
123476,2025-03-11,$55.00,Bay Area Fencing Club - Los Gatos,47136918,62751042,USD
123477,2025-03-11,$55.00,Bay Area Fencing Club - Los Gatos,47137028,62751197,USD
123478,2025-03-11,$55.00,Bay Area Fencing Club - Los Gatos,47137030,62751202,USD
123479,2025-03-11,$55.00,Bay Area Fencing Club - Los Gatos,47137139,62751388,USD
123458,2025-03-11,$114.00,Bay Area Fencing - Pleasanton,47137242,62744445,USD
123481,2025-03-11,$55.00,Bay Area Fencing - Pleasanton,47139649,62753963,USD
123482,2025-03-11,$50.00,Bay Area Fencing - Pleasanton,47139650,62753965,USD
123483,2025-03-11,$50.00,Bay Area Fencing - Pleasanton,47139651,62753966,USD
123484,2025-03-11,$50.00,Bay Area Fencing Club - Los Gatos,47139652,62753967,USD
123485,2025-03-11,$50.00,Bay Area Fencing - Pleasanton,47139653,62753968,USD
123486,2025-03-11,$55.00,Bay Area Fencing - Pleasanton,47139654,62753969,USD
123487,2025-03-11,$55.00,Bay Area Fencing - Pleasanton,47139655,62753970,USD
123488,2025-03-11,$55.00,Bay Area Fencing - Pleasanton,47139657,62753972,USD
123489,2025-03-12,$55.00,Bay Area Fencing Club - Los Gatos,47144101,62761322,USD
123490,2025-03-12,$55.00,Bay Area Fencing Club - Los Gatos,47144106,62761330,USD
123491,2025-03-12,$55.00,Bay Area Fencing Club - Los Gatos,47144750,62762504,USD
123492,2025-03-12,$55.00,Bay Area Fencing Club - Los Gatos,47145389,62763816,USD
123493,2025-03-12,$500.00,Bay Area Fencing Club - Los Gatos,47145593,62764262,USD
123494,2025-03-12,$500.00,Bay Area Fencing Club - Los Gatos,47145597,62764270,USD
123495,2025-03-12,$55.00,Bay Area Fencing Club - Los Gatos,47145640,62764326,USD
123496,2025-03-12,$145.16,Bay Area Fencing Club - Los Gatos,47145653,62764347,USD
123498,2025-03-12,$55.00,Bay Area Fencing Club - Los Gatos,47145666,62764372,USD
123499,2025-03-12,$55.00,Bay Area Fencing Club - Los Gatos,47145678,62764390,USD
123500,2025-03-12,$55.00,Bay Area Fencing Club - Los Gatos,47145879,62764729,USD
123503,2025-03-12,$55.00,Bay Area Fencing Club - Los Gatos,47146126,62765135,USD
123504,2025-03-12,$55.00,Bay Area Fencing Club - Los Gatos,47146139,62765145,USD
123505,2025-03-12,$55.00,Bay Area Fencing Club - Los Gatos,47146149,62765172,USD
123506,2025-03-12,"$1,000.00",Bay Area Fencing Club - Los Gatos,47146690,62766099,USD
123507,2025-03-12,$80.00,Bay Area Fencing Club - Los Gatos,47146927,62766508,USD
123508,2025-03-12,$80.00,Bay Area Fencing Club - Los Gatos,47146928,62766509,USD
123509,2025-03-12,$55.00,Bay Area Fencing - Pleasanton,47146954,62766548,USD
123510,2025-03-12,$55.00,Bay Area Fencing Club - Los Gatos,47146960,62766559,USD
123511,2025-03-12,$55.00,Bay Area Fencing - Pleasanton,47146961,62766564,USD
123512,2025-03-12,$55.00,Bay Area Fencing - Pleasanton,47146966,62766572,USD
123513,2025-03-12,$55.00,Bay Area Fencing - Pleasanton,47146970,62766577,USD
123514,2025-03-12,$55.00,Bay Area Fencing Club - Los Gatos,47148551,62768139,USD
123515,2025-03-12,$55.00,Bay Area Fencing Club - Los Gatos,47148553,62768142,USD
123516,2025-03-12,$55.00,Bay Area Fencing Club - Los Gatos,47148558,62768146,USD
123517,2025-03-13,$55.00,Bay Area Fencing Club - Los Gatos,47154245,62777013,USD
123520,2025-03-13,$80.00,Bay Area Fencing Club - Los Gatos,47155257,62778833,USD
123521,2025-03-13,$80.00,Bay Area Fencing Club - Los Gatos,47155268,62778841,USD
123522,2025-03-13,$80.00,Bay Area Fencing Club - Los Gatos,47155275,62778857,USD
123523,2025-03-13,$80.00,Bay Area Fencing Club - Los Gatos,47155446,62779154,USD
123524,2025-03-13,$55.00,Bay Area Fencing - Pleasanton,47155459,62779179,USD
123525,2025-03-13,$55.00,Bay Area Fencing Club - Los Gatos,47155754,62779672,USD
123526,2025-03-13,$80.00,Bay Area Fencing Club - Los Gatos,47155845,62779843,USD
123527,2025-03-13,$55.00,Bay Area Fencing Club - Los Gatos,47155851,62779856,USD
123528,2025-03-13,$55.00,Bay Area Fencing Club - Los Gatos,47155855,62779862,USD
123529,2025-03-13,$55.00,Bay Area Fencing Club - Los Gatos,47155944,62780030,USD
123530,2025-03-13,$55.00,Bay Area Fencing Club - Los Gatos,47156060,62780251,USD
123531,2025-03-13,$55.00,Bay Area Fencing Club - Los Gatos,47156069,62780267,USD
123535,2025-03-13,$80.00,Bay Area Fencing Club - Los Gatos,47156711,62781200,USD
123536,2025-03-13,$55.00,Bay Area Fencing Club - Los Gatos,47156718,62781206,USD
123538,2025-03-13,$80.00,Bay Area Fencing Club - Los Gatos,47156728,62781223,USD
123539,2025-03-13,$80.00,Bay Area Fencing Club - Los Gatos,47156730,62781227,USD
122505,2025-03-14,$370.00,Bay Area Fencing Club - Los Gatos,47159097,62230222,USD
123541,2025-03-14,$55.00,Bay Area Fencing - Pleasanton,47161984,62788729,USD
123542,2025-03-14,$55.00,Bay Area Fencing - Pleasanton,47161989,62788737,USD
123543,2025-03-14,$55.00,Bay Area Fencing - Pleasanton,47161993,62788746,USD
123544,2025-03-14,$55.00,Bay Area Fencing Club - Los Gatos,47163096,62790702,USD
123545,2025-03-14,$55.00,Bay Area Fencing Club - Los Gatos,47163211,62790899,USD
123546,2025-03-14,$55.00,Bay Area Fencing Club - Los Gatos,47163324,62791088,USD
123547,2025-03-14,$55.00,Bay Area Fencing - Pleasanton,47163334,62791106,USD
123549,2025-03-14,$55.00,Bay Area Fencing Club - Los Gatos,47163747,62791793,USD
123550,2025-03-14,$55.00,Bay Area Fencing Club - Los Gatos,47163749,62791799,USD
123551,2025-03-14,$45.00,Bay Area Fencing - Pleasanton,47163826,62791853,USD
123553,2025-03-14,$55.00,Bay Area Fencing Club - Los Gatos,47163951,62792133,USD
123554,2025-03-14,$55.00,Bay Area Fencing Club - Los Gatos,47164209,62792574,USD
123555,2025-03-14,$55.00,Bay Area Fencing Club - Los Gatos,47164483,62793023,USD
123556,2025-03-14,$80.00,Bay Area Fencing Club - Los Gatos,47164517,62793079,USD
123557,2025-03-14,$55.00,Bay Area Fencing Club - Los Gatos,47164532,62793099,USD
123558,2025-03-14,$55.00,Bay Area Fencing - Pleasanton,47164616,62793219,USD
123559,2025-03-14,$55.00,Bay Area Fencing Club - Los Gatos,47164794,62793485,USD
123560,2025-03-14,"$1,000.00",Bay Area Fencing - Pleasanton,47164863,62793563,USD
123561,2025-03-14,$55.00,Bay Area Fencing - Pleasanton,47164877,62793585,USD
123562,2025-03-14,$55.00,Bay Area Fencing - Pleasanton,47164882,62793590,USD
123563,2025-03-14,"$1,000.00",Bay Area Fencing Club - Los Gatos,47164885,62793596,USD
123564,2025-03-14,$120.00,Bay Area Fencing Club - Los Gatos,47166942,62795553,USD
123565,2025-03-14,$55.00,Bay Area Fencing Club - Los Gatos,47166945,62795560,USD
123566,2025-03-15,$55.00,Bay Area Fencing Club - Los Gatos,47171101,62800113,USD
123567,2025-03-15,$55.00,Bay Area Fencing Club - Los Gatos,47175227,62806263,USD
123568,2025-03-15,$17.48,Bay Area Fencing Club - Los Gatos,47176390,62808128,USD
123570,2025-03-15,$55.00,Bay Area Fencing Club - Los Gatos,47176984,62809098,USD
123571,2025-03-15,"$1,000.00",Bay Area Fencing Club - Los Gatos,47177211,62809463,USD
123572,2025-03-15,$55.00,Bay Area Fencing Club - Los Gatos,47178180,62810893,USD
123575,2025-03-15,$55.00,Bay Area Fencing - Pleasanton,47178525,62811387,USD
123576,2025-03-15,$55.00,Bay Area Fencing - Pleasanton,47178528,62811392,USD
123577,2025-03-15,$55.00,Bay Area Fencing - Pleasanton,47178529,62811396,USD
123578,2025-03-15,$17.48,Bay Area Fencing Club - Los Gatos,47178539,62811407,USD
123579,2025-03-15,$74.29,Bay Area Fencing Club - Los Gatos,47178545,62811415,USD
122539,2025-03-16,$80.00,Bay Area Fencing Club - Los Gatos,47181582,62259624,USD
123581,2025-03-16,$55.00,Bay Area Fencing Club - Los Gatos,47183609,62817488,USD
123583,2025-03-16,$395.00,Bay Area Fencing Club - Los Gatos,47184460,62818868,USD
123588,2025-03-16,$480.00,Bay Area Fencing Club - Los Gatos,47185528,62820671,USD
123590,2025-03-16,$55.00,Bay Area Fencing Club - Los Gatos,47185807,62821094,USD
123591,2025-03-16,$60.00,Bay Area Fencing Club - Los Gatos,47185918,62821268,USD
123592,2025-03-16,$60.00,Bay Area Fencing Club - Los Gatos,47187928,62823236,USD
123593,2025-03-16,$55.00,Bay Area Fencing Club - Los Gatos,47187937,62823251,USD
123594,2025-03-16,$55.00,Bay Area Fencing Club - Los Gatos,47187939,62823254,USD
123595,2025-03-16,$55.00,Bay Area Fencing Club - Los Gatos,47187941,62823257,USD
123596,2025-03-17,$228.62,Bay Area Fencing Club - Los Gatos,47191298,62827518,USD
123597,2025-03-17,$228.62,Bay Area Fencing Club - Los Gatos,47191305,62827529,USD
123598,2025-03-17,$128.62,Bay Area Fencing Club - Los Gatos,47191310,62827538,USD
123599,2025-03-17,$128.62,Bay Area Fencing Club - Los Gatos,47191386,62827560,USD
123600,2025-03-17,$128.62,Bay Area Fencing Club - Los Gatos,47191395,62827674,USD
